modulation,pilot_spacing,snr_db,channel,scenario,method,ber
4,10,20,doppler,doppler_p10_v50_f3500MHz,perfect,0.0008023809523809522
4,10,20,doppler,doppler_p10_v50_f3500MHz,cubic,0.0008171428571428571
4,10,21,doppler,doppler_p10_v50_f700MHz,perfect,0.0006352380952380952
4,10,21,doppler,doppler_p10_v50_f700MHz,cubic,0.0006328571428571428
4,10,21,doppler,doppler_p10_v50_f3500MHz,perfect,0.0005904761904761905
4,10,21,doppler,doppler_p10_v50_f3500MHz,cubic,0.0006133333333333334
4,10,22,doppler,doppler_p10_v50_f700MHz,perfect,0.00046619047619047627
4,10,22,doppler,doppler_p10_v50_f700MHz,cubic,0.0004642857142857143
4,10,22,doppler,doppler_p10_v50_f3500MHz,perfect,0.00047571428571428564
4,10,22,doppler,doppler_p10_v50_f3500MHz,cubic,0.0004804761904761904
4,10,23,doppler,doppler_p10_v50_f700MHz,perfect,0.00037619047619047625
4,10,23,doppler,doppler_p10_v50_f700MHz,cubic,0.00038476190476190484
4,10,23,doppler,doppler_p10_v50_f3500MHz,perfect,0.0003895238095238096
4,10,23,doppler,doppler_p10_v50_f3500MHz,cubic,0.0003847619047619047
4,10,24,doppler,doppler_p10_v50_f700MHz,perfect,0.00031904761904761903
4,10,24,doppler,doppler_p10_v50_f700MHz,cubic,0.00032428571428571424
4,10,24,doppler,doppler_p10_v50_f3500MHz,perfect,0.0003385714285714286
4,10,24,doppler,doppler_p10_v50_f3500MHz,cubic,0.0003652380952380953
4,10,25,doppler,doppler_p10_v50_f700MHz,perfect,0.00016952380952380957
4,10,25,doppler,doppler_p10_v50_f700MHz,cubic,0.00016904761904761907
4,10,25,doppler,doppler_p10_v50_f3500MHz,perfect,0.0002628571428571429
4,10,25,doppler,doppler_p10_v50_f3500MHz,cubic,0.00027476190476190477
4,10,26,doppler,doppler_p10_v50_f700MHz,perfect,0.00017714285714285713
4,10,26,doppler,doppler_p10_v50_f700MHz,cubic,0.00017238095238095237
4,10,26,doppler,doppler_p10_v50_f3500MHz,perfect,0.00020666666666666668
