modulation,pilot_spacing,snr_db,channel,scenario,method,ber
4,10,15,doppler,doppler_p10_v50_f700MHz,perfect,0.008606666666666665
4,10,15,doppler,doppler_p10_v50_f700MHz,cubic,0.008603809523809526
4,10,15,doppler,doppler_p10_v50_f3500MHz,perfect,0.00918809523809524
4,10,15,doppler,doppler_p10_v50_f3500MHz,cubic,0.009230952380952383
4,10,16,doppler,doppler_p10_v50_f700MHz,perfect,0.006624761904761906
4,10,16,doppler,doppler_p10_v50_f700MHz,cubic,0.006620952380952381
4,10,16,doppler,doppler_p10_v50_f3500MHz,perfect,0.006943333333333334
4,10,16,doppler,doppler_p10_v50_f3500MHz,cubic,0.006917142857142857
4,10,17,doppler,doppler_p10_v50_f700MHz,perfect,0.005358095238095239
4,10,17,doppler,doppler_p10_v50_f700MHz,cubic,0.005357142857142857
4,10,17,doppler,doppler_p10_v50_f3500MHz,perfect,0.005093809523809524
4,10,17,doppler,doppler_p10_v50_f3500MHz,cubic,0.0051047619047619045
4,10,18,doppler,doppler_p10_v50_f700MHz,perfect,0.0049023809523809515
4,10,18,doppler,doppler_p10_v50_f700MHz,cubic,0.004896190476190477
4,10,18,doppler,doppler_p10_v50_f3500MHz,perfect,0.004461904761904762
4,10,18,doppler,doppler_p10_v50_f3500MHz,cubic,0.0044761904761904765
4,10,19,doppler,doppler_p10_v50_f700MHz,perfect,0.003800476190476191
4,10,19,doppler,doppler_p10_v50_f700MHz,cubic,0.0038019047619047616
4,10,19,doppler,doppler_p10_v50_f3500MHz,perfect,0.0034499999999999995
4,10,19,doppler,doppler_p10_v50_f3500MHz,cubic,0.0034728571428571434
4,10,20,doppler,doppler_p10_v50_f700MHz,perfect,0.0023571428571428576
4,10,20,doppler,doppler_p10_v50_f700MHz,cubic,0.002354285714285714
4,10,20,doppler,doppler_p10_v50_f3500MHz,perfect,0.0028757142857142857
4,10,20,doppler,doppler_p10_v50_f3500MHz,cubic,0.002902857142857143
4,10,21,doppler,doppler_p10_v50_f700MHz,perfect,0.0021485714285714285
4,10,21,doppler,doppler_p10_v50_f700MHz,cubic,0.0021409523809523814
4,10,21,doppler,doppler_p10_v50_f3500MHz,perfect,0.0024914285714285715
4,10,21,doppler,doppler_p10_v50_f3500MHz,cubic,0.0025238095238095232
4,10,22,doppler,doppler_p10_v50_f700MHz,perfect,0.0017966666666666667
4,10,22,doppler,doppler_p10_v50_f700MHz,cubic,0.00180047619047619
4,10,22,doppler,doppler_p10_v50_f3500MHz,perfect,0.001766666666666667
4,10,22,doppler,doppler_p10_v50_f3500MHz,cubic,0.0017766666666666668
4,10,23,doppler,doppler_p10_v50_f700MHz,perfect,0.001689047619047619
4,10,23,doppler,doppler_p10_v50_f700MHz,cubic,0.0016899999999999997
4,10,23,doppler,doppler_p10_v50_f3500MHz,perfect,0.0012404761904761905
4,10,23,doppler,doppler_p10_v50_f3500MHz,cubic,0.0012542857142857143
4,10,24,doppler,doppler_p10_v50_f700MHz,perfect,0.0010666666666666665
4,10,24,doppler,doppler_p10_v50_f700MHz,cubic,0.0010585714285714285
4,10,24,doppler,doppler_p10_v50_f3500MHz,perfect,0.0010509523809523811
4,10,24,doppler,doppler_p10_v50_f3500MHz,cubic,0.001058095238095238
4,10,25,doppler,doppler_p10_v50_f700MHz,perfect,0.000834761904761905
4,10,25,doppler,doppler_p10_v50_f700MHz,cubic,0.0008357142857142857
4,10,25,doppler,doppler_p10_v50_f3500MHz,perfect,0.0009066666666666665
4,10,25,doppler,doppler_p10_v50_f3500MHz,cubic,0.0009223809523809523
4,10,26,doppler,doppler_p10_v50_f700MHz,perfect,0.0006171428571428571
4,10,26,doppler,doppler_p10_v50_f700MHz,cubic,0.0006195238095238096
4,10,26,doppler,doppler_p10_v50_f3500MHz,perfect,0.0007161904761904764
4,10,26,doppler,doppler_p10_v50_f3500MHz,cubic,0.0007300000000000002
4,10,27,doppler,doppler_p10_v50_f700MHz,perfect,0.0005771428571428571
4,10,27,doppler,doppler_p10_v50_f700MHz,cubic,0.0005800000000000001
4,10,27,doppler,doppler_p10_v50_f3500MHz,perfect,0.0005733333333333335
4,10,27,doppler,doppler_p10_v50_f3500MHz,cubic,0.0005795238095238095
4,10,28,doppler,doppler_p10_v50_f700MHz,perfect,0.0004014285714285714
4,10,28,doppler,doppler_p10_v50_f700MHz,cubic,0.0003980952380952381
4,10,28,doppler,doppler_p10_v50_f3500MHz,perfect,0.00047952380952380946
4,10,28,doppler,doppler_p10_v50_f3500MHz,cubic,0.0004890476190476191
4,10,29,doppler,doppler_p10_v50_f700MHz,perfect,0.00028190476190476197
4,10,29,doppler,doppler_p10_v50_f700MHz,cubic,0.00028333333333333335
4,10,29,doppler,doppler_p10_v50_f3500MHz,perfect,0.00033095238095238094
4,10,29,doppler,doppler_p10_v50_f3500MHz,cubic,0.0003404761904761904
4,10,30,doppler,doppler_p10_v50_f700MHz,perfect,0.0002885714285714286
4,10,30,doppler,doppler_p10_v50_f700MHz,cubic,0.0002923809523809524
4,10,30,doppler,doppler_p10_v50_f3500MHz,perfect,0.0002714285714285715
4,10,30,doppler,doppler_p10_v50_f3500MHz,cubic,0.0002914285714285714
16,5,-2,doppler,doppler_p10_v50_f700MHz,perfect,0.15196857142857143
16,5,-2,doppler,doppler_p10_v50_f700MHz,cubic,0.15200333333333335
16,5,-2,doppler,doppler_p10_v50_f3500MHz,perfect,0.14791238095238093
16,5,-2,doppler,doppler_p10_v50_f3500MHz,cubic,0.14809238095238092
