modulation,pilot_spacing,snr_db,channel,scenario,method,ber
4,10,9,doppler,doppler_p10_v50_f3500MHz,cubic,0.03354142857142857
4,10,10,doppler,doppler_p10_v50_f700MHz,perfect,0.027145238095238097
4,10,10,doppler,doppler_p10_v50_f700MHz,cubic,0.027156428571428564
4,10,10,doppler,doppler_p10_v50_f3500MHz,perfect,0.026933809523809527
4,10,10,doppler,doppler_p10_v50_f3500MHz,cubic,0.02695595238095237
4,10,11,doppler,doppler_p10_v50_f700MHz,perfect,0.022285000000000003
4,10,11,doppler,doppler_p10_v50_f700MHz,cubic,0.022297857142857147
4,10,11,doppler,doppler_p10_v50_f3500MHz,perfect,0.022357857142857145
4,10,11,doppler,doppler_p10_v50_f3500MHz,cubic,0.02239333333333333
4,10,12,doppler,doppler_p10_v50_f700MHz,perfect,0.017738809523809525
4,10,12,doppler,doppler_p10_v50_f700MHz,cubic,0.017730238095238098
4,10,12,doppler,doppler_p10_v50_f3500MHz,perfect,0.018272619047619048
4,10,12,doppler,doppler_p10_v50_f3500MHz,cubic,0.01827238095238095
4,10,13,doppler,doppler_p10_v50_f700MHz,perfect,0.01613333333333333
4,10,13,doppler,doppler_p10_v50_f700MHz,cubic,0.016140476190476188
4,10,13,doppler,doppler_p10_v50_f3500MHz,perfect,0.014617380952380955
4,10,13,doppler,doppler_p10_v50_f3500MHz,cubic,0.014621190476190473
4,10,14,doppler,doppler_p10_v50_f700MHz,perfect,0.01153595238095238
4,10,14,doppler,doppler_p10_v50_f700MHz,cubic,0.01152904761904762
4,10,14,doppler,doppler_p10_v50_f3500MHz,perfect,0.011830238095238097
4,10,14,doppler,doppler_p10_v50_f3500MHz,cubic,0.011874523809523807
4,10,15,doppler,doppler_p10_v50_f700MHz,perfect,0.009050476190476189
4,10,15,doppler,doppler_p10_v50_f700MHz,cubic,0.009043333333333334
4,10,15,doppler,doppler_p10_v50_f3500MHz,perfect,0.009543809523809524
4,10,15,doppler,doppler_p10_v50_f3500MHz,cubic,0.00956261904761905
4,10,16,doppler,doppler_p10_v50_f700MHz,perfect,0.008254523809523809
4,10,16,doppler,doppler_p10_v50_f700MHz,cubic,0.008252380952380952
4,10,16,doppler,doppler_p10_v50_f3500MHz,perfect,0.007525476190476191
4,10,16,doppler,doppler_p10_v50_f3500MHz,cubic,0.007548333333333334
4,10,17,doppler,doppler_p10_v50_f700MHz,perfect,0.006098333333333332
4,10,17,doppler,doppler_p10_v50_f700MHz,cubic,0.0061030952380952365
4,10,17,doppler,doppler_p10_v50_f3500MHz,perfect,0.006034047619047619
4,10,17,doppler,doppler_p10_v50_f3500MHz,cubic,0.006025714285714285
4,10,18,doppler,doppler_p10_v50_f700MHz,perfect,0.005345476190476191
4,10,18,doppler,doppler_p10_v50_f700MHz,cubic,0.005347380952380952
4,10,18,doppler,doppler_p10_v50_f3500MHz,perfect,0.004598809523809524
4,10,18,doppler,doppler_p10_v50_f3500MHz,cubic,0.004619761904761906
4,10,19,doppler,doppler_p10_v50_f700MHz,perfect,0.004082142857142857
4,10,19,doppler,doppler_p10_v50_f700MHz,cubic,0.004089761904761904
